PSAP ID,PSAP Name,County,City,State,Zip,Text to TTY,Web Browser,DirectIP,RTT,Other
8222,Dickenson County Communications Center,Dickenson,Clintwood,VA,24228,,,1,,
660,Colton Police Department,San Bernardino,Colton,CA,92324,,1,,,
683,CSU San Bernardino Police Department,San Bernardino,San Bernardino,CA,92407,,1,,,
724,Fontana Police Department,San Bernardino,Fontana,CA,92335,,1,,,
889,Redlands Police Department,San Bernardino,Redlands,CA,92373,,1,,,
912,San Bernardino County Sheriff (Rialto/Valley),San Bernardino,Rialto,CA,92376,,1,,,
915,San Bernardino County Sheriff (Victorville/Desert),San Bernardino,Hesperia,CA,92345,,1,,,
1023,Upland Police Department,San Bernardino,Upland,CA,91786,,1,,,
1886,Hawaii Police Department,Hawaii,Hilo,HI,96720,,,1,,
1887,Honolulu Police Department,Honolulu,Honolulu,HI,96813,,,1,,
1888,Kauai Police Department,Kauai,Lihue,HI,96766,,,1,,
,Kauai Alternate Dispatch Center,Kauai,Lihue,HI,96766,,,1,,
1889,Maui Police Department,Maui,Wailuku,HI,96793,,,1,,
7895,Hawaii County Fire Department,Hawaii,Hilo,HI,96720,,,1,,
7896,Honolulu Fire Department,Honolulu,Honolulu,HI,96813,,,1,,
7897,Honolulu Emergency Services Division,Honolulu,Honolulu,HI,96819,,,1,,
8236,Maui Police Department/Molokai,Maui,Kaunakakai,HI,96748,,,1,,
3452,Macomb County Sheriff's Office,Macomb,Mt. Clemens,MI,48043,,1,,,
4219,Cherokee County 911 Communications,Cherokee,Murphy,NC,28906,1,,,,
4348,Montgomery County 911,Montgomery,Troy,NC,27371,1,,,,
4432,Scotland County Emergency Communications,Scotland,Laurinburg,NC,28352,1,,,,
6387,Alamo Heights Police Department,Bexar,San Antonio,TX,78231,,1,,,
6421,Balcones Heights Police Department,Bexar,San Antonio,TX,78231,,1,,,
6439,Bexar County Sheriffs Office,Bexar,San Antonio,TX,78231,,1,,,
6479,Castle Hills Police Department,Bexar,San Antonio,TX,78231,,1,,,
6499,Comal County Sheriffs Office,Comal,San Antonio,TX,78231,,1,,,
6621,Guadalupe County Sheriffs Office,Guadalupe,San Antonio,TX,78231,,1,,,
6702,Kirby Police Department,Bexar,San Antonio,TX,78231,,1,,,
6727,Leon Valley Police Department,Bexar,San Antonio,TX,78231,,1,,,
6738,Live Oak Police Department,Bexar,San Antonio,TX,78231,,1,,,
6800,New Braunfels Police Department,Comal,San Antonio,TX,78231,,1,,,
6881,San Antonio Police Department,Bexar,San Antonio,TX,78231,,1,,,
6891,Schertz Police Department,Guadalupe,San Antonio,TX,78231,,1,,,
6896,Seguin Police Department,Guadalupe,San Antonio,TX,78231,,1,,,
6955,Universal City Police Department,Bexar,San Antonio,TX,78231,,1,,,
7006,Windcrest Police Department,Bexar,San Antonio,TX,78231,,1,,,
8196,Converse Police Department,Bexar,San Antonio,TX,78231,,1,,,
8273,Helotes Police Department,Bexar,San Antonio,TX,78231,,1,,,
7123,Fairfax County Department of Public Safety Communications,Fairfax,Fairfax,VA,22030,,1,,,
4290,Halifax County Central Communications,Halifax,Halifax,NC,27839,1,,,,
4298,Henderson-Vance County Emergency Communications,Vance,Henderson,NC,27536,1,,,,
4349,Moore County Public Safety,Moore,Carthage,NC,28327,1,,,,
4360,New Hanover County Public Safety Communications,New Hanover,Wilmington,NC,28403,1,,,,
4404,Pitt County 9-1-1 Communications,Pitt,Greenville,NC,27834,1,,,,
4416,Richmond County Emergency Communications,Richmond,Rockingham,NC,28380,1,,,,
4424,Rocky Mount,Nash,Rocky Mount,NC,27802,1,,,,
4425,Rowan County 911,Rowan,Salisbury,NC,28146,1,,,,
4431,Sanford Police-Fire-EMS Communications,Lee,Sanford,NC,27331,1,,,,
4451,Stokes County Emergency Communications,Stokes,Danbury,NC,27016,1,,,,
4485,Wilson County Emergency Communications Center,Wilson,Wilson,NC,27893,1,,,,
4294,Harnett County Sheriff's Communications Center,Harnett,Lillington,NC,27546,1,,,,
8170,Guilford Metro 911,Guilford,Greensboro,NC,27403,1,,,,
6744,Lubbock County Sheriff's Department,Lubbock,Lubbock,TX,79407,,1,,,
6746,Lubbock Police Department,Lubbock,Lubbock,TX,79407,,1,,,
6832,Plainview Police Department,Hale,Lubbock,TX,79407,,1,,,
6906,Slaton Police Department,Lubbock,Lubbock,TX,79407,,1,,,
6944,Texas Tech Police Department,Lubbock,Lubbock,TX,79407,,1,,,
7139,Greene Emergency Communications Center,Greene,Stanardsville,VA,22973,,1,,,
1255,Eastern Rio Blanco County,Rio Blanco,Meeker,CO,81641,,1,,,
2218,Evanston Police Department,Cook,Evanston,IL,60201,,1,,,
2554,Fountain Warren Regional Dispatch Center,Fountain,Indianapolis,IN,46204,,,1,,
2899,Daviess County Sheriff,Daviess,Owensboro,KY,42303,1,,,,
3006,Owensboro Police Department,Daviess,Owensboro,KY,42303,1,,,,
3309,Alger County Central Dispatch,Alger,Munising,MI,49862,,1,,,
3340,Calhoun County Consolidated Dispatch Authority,Calhoun,Marshall,MI,49068,,1,,,
3352,"Chippewa County Central Dispatch
(Note:  Also handles text for Luce and Mackinac Counties)",Chippewa,Kincheloe,MI,49788,,1,,,
3365,Delta County Central Dispatch,Delta,Escanaba,MI,49829,,1,,,
3369,Dickinson County Central Dispatch,Dickinson,Iron Mountain,MI,49801,,1,,,
3422,"Iron County Central Dispatch
(Note: Also handles texts for Gogebic County)",Iron,Crystal Falls,MI,49920,,1,,,
3456,"Michigan State Police - Negaunee Regional Dispatch
(Note:  Handles text for Baraga, Ontonagon, Houghton, Keweenaw, and Schoolcraft Counties)",Marquette,Negaunee,MI,49866,,1,,,
3464,Menominee County Central Dispatch,Menominee,Menominee,MI,49858,,1,,,
3511,Oakland County Sheriff,Oakland,Pontiac,MI,48341,,1,,,
8217,Marquette County Central Dispatch,Marquette,Negaunee,MI,49866,,1,,,
3857,Marion County 911,Marion,Hannibal,MO,63401,,1,,,
3847,"Lewis County 911
(Note: Marion County 911 handles all 911 calls and texts for Lewis County)",Lewis,Hannibal,MO,63401,,1,,,
4228,Cleveland County E-911 Communications,Cleveland,Shelby,NC,28151,1,,,,
4234,Craven County 911,Craven,New Bern,NC,28560,,1,,,
4276,Gaston County Police 911 Communications,Gaston,Gastonia,NC,28052,1,,,,
4302,High Point 911,Guilford,High Point,NC,27260,1,,,,
4303,Hoke County Emergency Communications,Hoke,Raeford,NC,28376,1,,,,
4311,Jones Lenoir County 911,Jones,Kinston,NC,28502,1,,,,
4323,Jones Lenoir County 911,Lenoir,Kinston,NC,28502,1,,,,
4386,Onslow County 9-1-1 Communications,Onslow,Jacksonville,NC,28546,1,,,,
4411,Raleigh-Wake County Emergency Communications Center,Wake,Raleigh,NC,27601,1,,,,
4472,Washington County Communications,Washington,Plymouth,NC,27962,1,,,,
6460,Brownsville Police Department,Cameron,Brownsville,TX,78520,1,,,,
6470,Cameron County Sheriff Department,Cameron,Olmito,TX,78575,1,,,,
6632,Harlingen Police Department,Cameron,Harlingen,TX,78550,1,,,,
6705,La Feria Police Department,Cameron,La Feria,TX,78559,1,,,,
6743,Los Fresnos Police Department,Cameron,Los Fresnos,TX,78566,1,,,,
6837,Port Isabel Police Department,Cameron,Los Fresnos,TX,78578,1,,,,
6883,San Benito Police Department,Cameron,San Benito,TX,78586,1,,,,
6913,South Padre Island Police Department,Cameron,South Padre Island,TX,78597,1,,,,
6631,South Texas Emergency Care (EMS),Cameron,Harlingen,TX,78550,1,,,,
6545,Dickinson Police Department,Galveston,Dickinson,TX,77539,,1,,,
6601,Galveston County Sheriffs Office,Galveston,Dickinson,TX,77539,,1,,,
6602,Galveston Police Department,Galveston,Dickinson,TX,77539,,1,,,
6651,Hitchcock Police Department,Galveston,Dickinson,TX,77539,,1,,,
6692,Kemah Police Department,Galveston,Dickinson,TX,77539,,1,,,
6707,LaMarque Police Department,Galveston,Dickinson,TX,77539,,1,,,
6890,Santa Fe Police Department,Galveston,Dickinson,TX,77539,,1,,,
6942,Texas City Police Department,Galveston,Dickinson,TX,77539,,1,,,
7116,Danville Fire Department/Emergency Communications,Pittsylvania,Danville,VA,24541,1,,,,
7187,Pulaski County Joint 9-1-1 Communications Center,Pulaski,Pulaski,VA,24301,,,1,,
1068,Arvada Police Department,Jefferson,Arvada,CO,80002,,1,,,
1088,Broomfield Police Department,Broomfield,Broomfield,CO,80020,,1,,,
1162,Golden Police Department,Jefferson,Golden,CO,80401,,1,,,
1180,Jefferson County Sheriff's Office,Jefferson,Golden,CO,80401,,1,,,
1194,Lakewood Police Department,Jefferson,Lakewood,CO,80226,,1,,,
1289,Westminster Police and Fire Department,Jefferson,Westminster,CO,80031,,1,,,
1290,Wheat Ridge Police Dept,Jefferson,Wheat Ridge,CO,80033,,1,,,
2177,Clinton County Sheriff,Clinton,Carlyle,IL,62231,1,,,,
2338,METCAD,Champaign,Urbana,IL,61802,,1,,,
3440,Lapeer County Central Dispatch,Lapeer,Lapeer,MI,48446,,1,,,
All PSAPs,"State of New Hampshire - Concord and State of New Hampshire - Laconia
(for entire state)",All Counties,Concord,NH,3305,,1,,,
5914,Northampton County 911,Northampton,Nazareth,PA,18064,,1,,,
6872,Rowlett Police Department,Dallas,Rowlett,TX,75088,,1,,,
238,10MCPD911,Mobile,Mobile,AL,36608,,1,,,
,10MOSD911,Mobile,Mobile,AL,36608,,1,,,
239,10MOMA911,Mobile,Mobile,AL,36608,,1,,,
1070,Pitkin County 911,Pitkin,Aspen,CO,81611,,1,,,
1196,Larimer County Sheriff's Office,Larimer,Loveland,CO,80537,,,1,,
7985,Fort Collins 911,Larimer,Loveland,CO,80537,,,1,,
1108,Colorado State University PD,Larimer,Loveland,CO,80537,,,1,,
1209,Loveland Police Department,Larimer,Loveland,CO,80537,,,1,,
1141,Estes Park Police Department,Larimer,Loveland,CO,80537,,,1,,
1219,Montrose Regional Dispatch Center,Montrose,Montrose,CO,81401,,1,,,
1692,Alpharetta Command and Control Center,Fulton,Alpharetta,GA,30009,,1,,,
1826,Paulding County 911,Paulding,Dallas,GA,30132,,1,,,
2045,Bonneville County Emergency Communications Center,Bonneville,Idaho Falls,ID,83402,,1,,,
2367,Northwest Central Dispatch System,Cook,Arlington Heights,IL,60005,,1,,,
2417,Rosemont Public Safety Department,Cook,Rosemont,IL,60018,1,,,,
2182,Cook County Sheriffs Office 911 Center,Cook,Des Plaines,IL,60016,,1,,,
2504,Adams County Sheriff's Department,Adams,Indianapolis,IN,46204,,,1,,
2506,Allen County City of Fort Wayne Consolidated Communications,Allen,Indianapolis,IN,46204,,,1,,
2511,Bartholomew County 911,Bartholomew,Indianapolis,IN,46204,,,1,,
2516,Benton County Jail/Sheriff's Office,Benton,Indianapolis,IN,46204,,,1,,
2517,Blackford County 911,Blackford,Indianapolis,IN,46204,,,1,,
2519,Boone County Sheriff,Boone,Indianapolis,IN,46204,,,1,,
2520,Brown County Sheriff,Brown,Indianapolis,IN,46204,,,1,,
2524,Carroll County E911,Carroll,Indianapolis,IN,46204,,,1,,
2525,Cass County Central Dispatch,Cass,Indianapolis,IN,46204,,,1,,
2528,Clark County 911,Clark,Indianapolis,IN,46204,,,1,,
2531,Clay County Justice Center,Clay,Indianapolis,IN,46204,,,1,,
2533,Clinton County Central Dispatch,Clinton,Indianapolis,IN,46204,,,1,,
2535,Crawford County Central Dispatch,Crawford,Indianapolis,IN,46204,,,1,,
2539,Daviess County Sheriff's Department,Daviess,Indianapolis,IN,46204,,,1,,
2540,Dearborn County Communications,Dearborn,Indianapolis,IN,46204,,,1,,
2541,Decatur County Sheriff's Department,Decatur,Indianapolis,IN,46204,,,1,,
2542,Dekalb County Sheriff's Department,Dekalb,Indianapolis,IN,46204,,,1,,
2543,Delaware County Emergency Communications Center,Delaware,Indianapolis,IN,46204,,,1,,
2544,Dubois County Communications Center,Dubois,Indianapolis,IN,46204,,,1,,
2548,Elkhart County Public Safety Communications Center,Elkhart,Indianapolis,IN,46204,,,1,,
2552,Fayette County 911,Fayette,Indianapolis,IN,46204,,,1,,
2553,Floyd County Sheriff's Department,Floyd,Indianapolis,IN,46204,,,1,,
2554,Fountain & Warren County 911,Fountain,Indianapolis,IN,46204,,,1,,
2556,Franklin County 911,Franklin,Indianapolis,IN,46204,,,1,,
2559,Fulton County Communications,Fulton,Indianapolis,IN,46204,,,1,,
2561,Gibson County E911,Gibson,Indianapolis,IN,46204,,,1,,
2563,Grant County Sheriff's Department,Grant,Indianapolis,IN,46204,,,1,,
2564,Greene County Sheriff,Greene,Indianapolis,IN,46204,,,1,,
2571,Hancock County Emergency Operations Center,Hancock ,Indianapolis,IN,46204,,,1,,
2572,Harrison County Emergency Operations Center,Harrison,Indianapolis,IN,46204,,,1,,
2574,Henry County Emergency Services 911,Henry,Indianapolis,IN,46204,,,1,,
2578,Howard County Emergency Communications,Howard,Indianapolis,IN,46204,,,1,,
2579,Huntington County Public Safety Dispatch,Huntington,Indianapolis,IN,46204,,,1,,
2590,Jackson County Sheriff's Office,Jackson,Indianapolis,IN,46204,,,1,,
2593,Jay County Sheriff's Office,Jay,Indianapolis,IN,46204,,,1,,
2594,Jefferson County Communications,Jefferson,Indianapolis,IN,46204,,,1,,
2596,Jennings County 911,Jennings,Indianapolis,IN,46204,,,1,,
2598,Knox County Dispatch Office,Knox,Indianapolis,IN,46204,,,1,,
2600,Kosciusko Communications Center,Kosciusko,Indianapolis,IN,46204,,,1,,
2603,LaGrange County Communications,LaGrange,Indianapolis,IN,46204,,,1,,
2601,LaPorte County E911 Communications Center,LaPorte,Indianapolis,IN,46204,,,1,,
2606,Lawrence County Sheriff,Lawrence,Indianapolis,IN,46204,,,1,,
2611,Madison County Communications,Madison,Indianapolis,IN,46204,,,1,,
2613,Marshall County Communications,Marshall,Indianapolis,IN,46204,,,1,,
2614,Martin County Communications,Martin,Indianapolis,IN,46204,,,1,,
2619,Miami County RDC,Miami,Indianapolis,IN,46204,,,1,,
2623,Monroe County Sheriff's Office,Monroe,Indianapolis,IN,46204,,,1,,
2624,Montgomery County Sheriff's Department,Montgomery,Indianapolis,IN,46204,,,1,,
2635,Noble County Communications,Noble,Indianapolis,IN,46204,,,1,,
2638,Ohio County 911 Communications,Ohio,Indianapolis,IN,46204,,,1,,
2639,Orange County 911,Orange,Indianapolis,IN,46204,,,1,,
2641,Owen County Sheriff Department,Owen,Indianapolis,IN,46204,,,1,,
2642,Parke County Sheriff's Office,Parke,Indianapolis,IN,46204,,,1,,
2643,Perry County Sheriff,Perry,Indianapolis,IN,46204,,,1,,
2645,Pike County Sheriff's Office,Pike,Indianapolis,IN,46204,,,1,,
2648,Porter County E911 Center,Porter,Indianapolis,IN,46204,,,1,,
2649,Posey County Regional Dispatch,Posey,Indianapolis,IN,46204,,,1,,
2651,Pulaski County Sheriff Department,Pulaski,Indianapolis,IN,46204,,,1,,
2653,Putnam County 911,Putnam,Indianapolis,IN,46204,,,1,,
2656,Rush County Sheriff's Department,Rush,Indianapolis,IN,46204,,,1,,
2659,Scott County Emergency Communications,Scott,Indianapolis,IN,46204,,,1,,
2662,Shelby County Sheriff's Department,Shelby,Indianapolis,IN,46204,,,1,,
2667,Spencer County Sheriff's Office,Spencer,Indianapolis,IN,46204,,,1,,
2671,Starke County Sheriff's Department,Starke,Indianapolis,IN,46204,,,1,,
2673,Steuben County Communications,Steuben,Indianapolis,IN,46204,,,1,,
2674,Sullivan County 911,Sullivan,Indianapolis,IN,46204,,,1,,
2675,Switzerland County Communications,Switzerland,Indianapolis,IN,46204,,,1,,
2678,Tippecanoe County Sheriff's Office,Tippecanoe,Indianapolis,IN,46204,,,1,,
2679,Tipton County Communications,Tipton,Indianapolis,IN,46204,,,1,,
2682,Vermillion County  E911,Vermillion,Indianapolis,IN,46204,,,1,,
2683,Vigo County Central 911,Vigo,Indianapolis,IN,46204,,,1,,
2684,Wabash County Central Dispatch,Wabash,Indianapolis,IN,46204,,,1,,
2686,Warrick Sheriff's Office,Warrick,Indianapolis,IN,46204,,,1,,
2687,Washington County 911,Washington,Indianapolis,IN,46204,,,1,,
2689,Wayne County Emergency Communications Department,Wayne,Indianapolis,IN,46204,,,1,,
2518,Bluffton Police Department Dispatch,Wells,Indianapolis,IN,46204,,,1,,
2692,White County Communications Center,White,Indianapolis,IN,46204,,,1,,
2694,Whitley County Communications Center,Whitley,Indianapolis,IN,46204,,,1,,
3220,Frederick County Emergency Communications Center,Frederick,Frederick,MD,21701,,1,,,
All PSAPs,"Gray and Bangor Departments of Public Safety
(for entire state)",All Counties,Augusta,ME,04333-0018,1,,,,
4149,Missoula County 911 Center,Missoula,Missoula,MT,59802,,1,,,
4254,Durham Emergency Communications Center,Durham,Durham,NC,27701,,1,,,
4224,Cornelius 911 Center,Mecklenburg,Cornelius,NC,28031,,1,,,
5053,Chemung County Communication Center,Chemung,Elmira,NY,14902,,1,,,
5127,Monroe County 911 Center,Monroe,Rochester,NY,14608,,1,,,
5128,Montgomery County Sheriff's Office ,Montgomery,Fultonville,NY,12072,,1,,,
5163,Oneida County Sheriff's Office,Oneida,Oriskany,NY,13424,,1,,,
5165,Onondaga County Department of Emergency Communications,Onondaga,Syracuse,NY,13215,,1,,,
8095,Steuben County E911,Steuben,Bath,NY,14810,,1,,,
5187,Rockland County Sheriff's Communications,Rockland,Pomona,NY,10970,,1,,,
5345,Geauga County Department of Emergency Services,Geauga,Chardon,OH,44024,,1,,,
5355,Hamilton County Communications Center,Hamilton,Cincinnati,OH,45231,,,1,,
5849,"911 Communications, Department of Emergency Services",Allegheny,Pittsburgh,PA,15208,1,,,,
5880,Dauphin County EMA,Dauphin,Steelton,PA,17113,1,,,,
5890,Franklin County Emergency Services,Franklin,Chambersburg,PA,17201,1,,,,
5899,Lackawanna County Emergency Communications Center,Lackawanna,Jessup,PA,18434,,1,,,
5901,Lancaster County-wide Communications,Lancaster,Manheim,PA,17545,,1,,,
5850,Allentown 911 Center,Lehigh,Allentown,PA,18102,,1,,,
5905,Luzerne County 911,Luzerne,Hanover,PA,18702,,1,,,
6057,Fountain Inn Police,Greenville,Greenville,SC,29601,,1,,,
6061,Greenville County Sheriff's Office,Greenville,Greenville,SC,29601,,1,,,
6062,Greenville Police Department,Greenville,Greenville,SC,29601,,1,,,
6064,Greer Police,Greenville,Greenville,SC,29601,,1,,,
6096,Simpsonville Police Department,Greenville,Greenville,SC,29601,,1,,,
6081,Maudlin Police Department,Greenville,Greenville,SC,29601,,1,,,
6101,Travelers Rest Police Department,Greenville,Greenville,SC,29601,,1,,,
6106,Public Safety Communications,York,Rock Hill,SC,29730,,,1,,
6071,Kershaw County E-911 Communications,Kershaw,Camden,SC,29020,,,1,,
6390,Allen Police Department,Collin,Arlington,TX,76011,,1,,,
6426,Baytown Public Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6434,Bellaire Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6454,Bridgeport Police Department,Wise,Arlington,TX,76011,,1,,,
6495,Collin County Sheriff's Department,Collin,Arlington,TX,76011,,1,,,
6532,Decatur Police Department,Wise,Arlington,TX,76011,,1,,,
6533,Deer Park Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6568,Ellis County Sheriffs Office,Ellis,Arlington,TX,76011,,1,,,
6572,Erath County Sheriff's Office,Erath,Arlington,TX,76011,,1,,,
6583,Forney Police Department,Kaufman,Arlington,TX,76011,,1,,,
6592,Fort Bend County Sheriff's Office,Fort Bend,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6588,Friendswood Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6591,Frisco Police Department,Collin,Arlington,TX,76011,,1,,,
6600,Galena Park Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6633,Harris County Sheriff Office,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6639,Hedwig Village Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6653,Hood County Sheriff's Department,Hood,Arlington,TX,76011,,1,,,
6657,Houston Emergency Center,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6662,Humble Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6672,Jacinto City Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6679,Jersey Village Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6687,Katy Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6688,Kaufman County Sheriff's Office,Kaufman,Arlington,TX,76011,,1,,,
6689,Kaufman Police Department,Kaufman,Arlington,TX,76011,,1,,,
6708,La Porte Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6714,Lakeview Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6763,McKinney Police Department,Collin,Arlington,TX,76011,,1,,,
7963,Memorial Village Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6775,Midlothian Police Department,Ellis,Arlington,TX,76011,,1,,,
6778,Mineral Wells Police Department,Palo Pinto,Arlington,TX,76011,,1,,,
6780,Missouri City Police Department,Fort Bend,Houston,TX,77064,,,1,,Terminating TCC Aggregator
8159,Murphy Police Department,Collin,Arlington,TX,76011,,1,,,
6821,Parker County Sheriff's Department,Parker,Arlington,TX,76011,,1,,,
6823,Pasadena Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6825,Pearland Police Department,Harris,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6854,Richmond Police Department,Fort Bend,Houston,TX,77064,,,1,,Terminating TCC Aggregator
6870,Rosenberg Police Department,Fort Bend,Houston,TX,77064,,,1,,Terminating TCC Aggregator
